-3820,2368,17024,-308,48,323
-3876,2448,16980,-426,42,241
-3904,2328,16884,-493,74,213
-3872,2244,16996,-450,104,224
-3952,2292,17136,-425,112,185
-3792,2236,16968,-495,147,164
-3884,2132,16928,-557,202,118
-4016,2220,17064,-562,329,110
-3972,2148,16940,-500,383,151
-4004,2148,17124,-245,308,248
-4020,2136,16916,-152,301,309
-3940,2164,16956,-279,221,249
-4044,2180,16956,-398,164,199
-3816,2112,16852,-387,147,177
-3868,2140,16892,-365,157,209
-3948,2256,16804,-379,175,220
-3916,2268,17000,-485,222,170
-3992,2212,16904,-541,286,120
-4036,2080,16924,-490,318,163
-4048,1912,17040,-412,324,155
-4068,2148,17000,-347,183,240
-4060,2040,16996,-298,-25,303
-4192,2080,16884,-280,-179,344
-4028,2096,16904,-167,-282,437
-3964,2316,16924,-250,-250,373
-3876,2224,16864,-484,15,190
-3944,2084,16944,-553,120,137
-4012,2280,17056,-583,184,143
-4000,2112,17344,-373,223,118
-3812,2280,16936,-317,496,63
-4176,2184,17960,-716,299,-191
-2652,1856,16692,-5968,1534,-3929
-212,-52,18884,-5102,7620,-11336
480,17592,26496,3533,7473,-8832
7920,13340,21336,4663,1666,1723
8464,2004,20648,7125,-367,6011
4160,-1772,24788,6183,-5636,5586
1312,-1392,22180,3274,-11240,3641
-980,1756,17716,3867,-12140,3275
-6344,6528,21140,4446,-12303,6345
-6908,6976,16832,407,-13575,11044
-7760,3912,13684,320,-9676,13032
-11400,-948,16544,3019,-8155,10732
-8352,-7332,12048,6131,-6506,1894
-8480,-3332,12120,5341,-6163,-5987
-9752,1176,-3912,-5616,3057,-11271
984,19008,16056,-3124,11225,-3496
-9716,2260,28356,-4608,15635,-449
-3564,52,21204,-1417,11969,-3369
-6616,7512,20384,-1676,8908,-1951
-2480,2940,17236,-2893,6803,-1370
-3704,2368,17992,-5806,4008,-1268
-5300,1820,19920,-3625,1853,-606
-4268,3060,17468,-2772,1159,-305
-4216,2896,17516,-2242,820,-75
-4156,2300,17480,-1790,371,11
-3548,2156,16884,-579,506,265
-4196,2604,17544,-316,1260,88
-4160,2680,17148,695,1307,341
-4120,2616,16960,677,1195,336
-3856,3032,16064,226,1213,118
-4524,3052,16764,-127,971,44
-4224,2952,16852,-418,896,30
-4216,2776,16720,-567,790,38
-4136,2632,16480,-748,819,-94
-4244,2864,16496,-1127,751,-158
-4336,2560,16556,-1582,946,-258
-4700,2780,16772,-1757,764,-435
-4104,2528,16528,-1893,916,-673
-4460,2332,16952,-1947,1404,-932
-4152,2268,16708,-1727,1842,-1325
-4196,1848,17016,-1600,3603,-1514
-4296,2224,16980,-1534,6520,-2449
-4432,1688,16584,-2532,10384,-2650
-5828,2232,16780,-4844,14169,-2735
-5716,1508,16668,-3538,19621,-3254
-7996,-688,18256,-2058,26946,-5405
-15388,14760,1612,-5107,32767,-7782
-7180,5156,31728,25318,29922,-5178
-1968,11972,28820,-3303,1012,-698
3432,1420,19552,-2965,-7382,533
536,-544,21892,-1751,-14617,-2775
-3212,5492,18396,761,-21440,-3571
-6336,10728,16292,2042,-24196,2008
-9232,8720,18084,5395,-25031,9312
-10244,6364,19360,6455,-25685,12702
-10860,5500,20344,6910,-24065,14243
-11752,3980,20760,8640,-19305,14876
-21076,2572,27676,11902,-22219,15611
-21060,-1592,13640,5980,-23595,12151
-27292,-16452,4832,6280,-16629,1619
-23392,-6324,-10204,4340,-454,-14261
-5904,18928,25836,-8470,13825,-4098
-6960,896,20620,-10292,24772,225
-3448,-11032,25748,-3254,18723,-3904
-17612,16340,30996,-7404,11801,-3543
-9372,3852,23760,-5147,3149,-1414
-5076,2436,18908,-3554,1379,-457
-3008,2192,16540,-2302,1128,-58
-3844,2764,17020,-3080,1514,-501
-4136,1852,17512,-3077,1287,-824
-4664,1716,17820,-1529,1226,-374
-4396,1712,17380,-782,1051,-255
-4200,2040,16876,-834,819,-434
-4480,1916,17388,-654,674,-276
-4176,1732,16744,-565,709,-234
-4380,1964,16808,-360,835,-266
-4544,1708,16880,-112,1148,-412
-4596,1980,16840,-27,1234,-423
-4484,2020,16700,-117,1369,-476
-4080,1976,16608,-559,1651,-898
-4264,1884,16980,-780,3026,-1346
-4416,1828,17044,-670,4818,-1545
-4928,2080,17072,-1088,7997,-1944
-4952,1736,17032,-2433,12385,-2026
-5060,1372,16816,-2364,19092,-2259
-7460,2472,16532,-5394,26512,-5296
1080,5860,5924,-12173,32767,-10291
2912,7012,24032,9589,32767,-11319
-2856,15348,29416,3651,7722,-6507
-236,7892,25208,-320,-3280,-126
-32,4168,20280,-691,-12131,3358
-2312,-88,19084,2414,-19827,2971
-4960,-364,17704,3811,-23953,150
-9312,5100,16292,6511,-24964,996
-14760,8372,16252,7111,-24161,7433
-15616,3916,17700,5725,-22860,13920
-13616,656,19400,5111,-23004,13803
-11296,396,18992,5773,-22464,11309
-10256,1012,17860,7311,-21177,9297
-10820,4124,17904,9116,-18135,8833
-11300,4900,14924,5193,-16912,10475
-11052,-196,12192,6276,-11038,9850
-12748,-8284,9932,7185,-7693,2313
-10820,-1416,7420,3649,-3345,-4889
-9100,10012,10688,456,970,-1683
1100,12408,16936,-4744,16686,4023
-9724,-8728,30564,-11520,24509,-6323
-7148,6712,23524,-1804,17967,-5888
-4648,3940,18588,-1674,14732,-3097
-12576,15400,22680,-7128,10523,-2349
-5460,4192,19780,-5517,4594,-1595
-3412,1384,18304,-2518,1978,-576
-3848,3400,17620,-1149,1273,-72
-3584,3216,16516,-1894,1134,-216
-3892,3452,15632,-2790,843,-453
-4032,3192,17200,-3509,1481,-743
-4060,2592,17368,-2514,1327,-637
-4124,2336,17192,-1437,1242,-452
-4232,2156,17292,-1112,989,-325
-4480,2324,17360,-595,681,-12
-4224,2348,16792,-453,631,134
-4184,2592,16700,-779,678,-13
-4460,2508,16848,-881,822,-146
-4708,2320,17028,-1208,639,-298
-4280,2232,16680,-1412,259,-503
-4288,2052,17100,-1277,521,-590
-4240,1964,16988,-1115,864,-617
-4340,2100,16912,-954,1164,-849
-4228,2036,16768,-942,1625,-1157
-4116,1960,16760,-1011,3026,-1625
-3684,1956,16688,-1570,5114,-2312
-4948,2508,16912,-2818,8763,-3146
-5404,2068,16568,-6312,12528,-3488
-4964,136,17248,-7229,17105,-3820
-8548,988,16512,-8308,22354,-3828
-8392,-3892,16588,-2355,29805,-5546
-8784,2088,16004,11839,32767,-6365
-20984,6136,32767,10198,25762,-5094
-2028,8600,27628,-1374,5586,-1619
336,1476,23232,-3694,-8272,-826
-3344,248,24112,3,-15743,-2619
-5184,6712,17592,262,-24920,-818
-7232,7620,15452,1332,-25811,4747
-10844,5396,19128,3445,-28246,9847
-12540,3392,18468,6506,-29135,9729
-13428,6204,20528,8199,-27765,12141
-13720,4060,22116,9489,-25658,16832
-17920,1016,26124,6562,-24990,17987
-24796,-784,26640,3777,-26493,13801
-28300,-9148,2324,3641,-22760,5949
-21604,-10840,-19840,15323,-1884,-3855
-17748,3680,17548,-3682,2593,-5392
4916,13624,-4452,-7900,18249,-5071
-13760,3420,30496,-6205,25864,1662
-4108,-9844,25396,-2220,19266,-5826
-7956,13332,15684,-7366,18015,-5479
-3012,-3668,20732,-7834,5127,-2053
-5724,1640,18816,-4051,2516,-995
-6228,1268,19844,-2119,990,-365
-4336,1492,17196,-1021,725,-19
-4316,1348,17212,-296,728,230
-4092,1436,17040,316,981,397
-4556,1692,16892,846,1039,488
-4704,1824,17104,1227,781,676
-4552,2604,16548,776,227,434
-4696,2148,16712,121,1,312
-4448,2192,16808,65,43,284
-4596,2176,16760,-279,-3,154
-4556,2072,16888,-478,-170,61
-4260,2148,16808,-564,-150,-77
-4248,1828,16852,-543,-34,-87
-4288,1972,16712,-356,218,8
-4252,2012,16720,-253,331,-125
-4076,2020,16448,-334,696,-336
-4420,2152,16864,-458,1054,-512
-4360,2040,16772,-609,1493,-643
-4280,2072,16848,-776,2520,-1108
-4424,1828,16900,-845,4174,-1981
-4180,1836,16944,-828,6356,-2636
-5112,1544,17132,-2042,9064,-3093
-5252,1412,17292,-4466,12482,-3688
-4876,1604,17008,-6552,18899,-4717
-8240,1100,16460,-7906,25528,-6501
-8720,520,14944,-5292,32767,-8852
-9172,3468,13352,2876,32767,-11426
-5152,6212,31376,857,32767,-11632
-1904,14248,26576,6131,1807,1961
-880,-832,23892,-1163,-8870,3564
-2244,-4016,21756,4017,-17689,-1005
-5480,1420,17364,5362,-25795,-3264
-8340,6072,15048,5751,-27393,1355
-10504,4612,17448,6240,-27662,6388
-11484,3648,16992,7521,-27427,8393
-12324,5052,19256,7585,-24119,11446
-11836,1732,20612,8917,-22499,13287
-11988,-340,20572,12226,-18564,11071
-16872,2688,20916,16907,-19516,10399
-20596,1948,13604,4300,-20847,10544
-25448,-10576,252,-771,-13289,6794
-19932,-10300,-3700,-5649,2986,-3926
436,7716,17200,-8366,15407,-8145
-17144,12436,26468,-6125,26771,-786
-4748,-6972,24308,-2580,18114,-1426
-15404,13052,26624,-8937,4565,-1273
-5700,5624,17972,-3711,1698,-703
-4668,2976,18456,-1742,961,-114
-3852,2500,17288,-417,849,271
-3964,3032,17024,-385,998,211
-3928,2756,16912,-335,744,199
-3572,2560,16856,-689,953,50
-4028,2736,17196,-491,928,48
-3764,2776,16736,-392,794,9
-3900,2604,16692,-572,997,-171
-3900,2716,16712,-683,1191,-271
-4300,2720,16988,-592,1179,-229
-3824,2600,16508,-973,1383,-495
-4640,2424,17092,-766,1138,-427
-4164,2732,16464,-1269,1059,-645
-4488,2396,16984,-1510,1248,-878
-4224,2168,16772,-1521,1513,-1102
-3916,2224,16624,-1434,2802,-1453
-4400,1844,16748,-1165,4503,-1852
-4232,1740,17156,-784,7733,-2293
-4128,2052,17296,-2144,12310,-3363
-3496,2132,17808,-3811,20245,-3533
-6112,2256,17436,-5573,32328,-4955
