-3804,1856,16944,-162,51,299
-3896,1804,16876,-183,134,317
-3876,1992,16892,-168,122,323
-3912,1840,16996,-276,113,248
-3948,1936,17048,-252,97,304
-3848,1784,17236,-201,105,291
-3856,1960,16864,-125,104,323
-3940,2088,17068,-329,116,260
-3884,1952,17116,-408,68,231
-3916,1824,16972,-416,84,210
-3844,1772,16876,-440,85,210
-3932,1948,16896,-519,107,199
-3880,1864,16944,-566,111,181
-3892,1876,17120,-526,94,174
-3880,1804,17112,-448,79,231
-3860,1872,16992,-414,117,236
-3840,1900,16964,-435,109,228
-3872,1832,16968,-424,104,213
-3868,1868,17056,-452,74,232
-3840,1756,17028,-460,120,228
-3836,1780,17008,-399,134,249
-3820,1692,17088,-393,69,245
-3888,1800,16992,-428,85,230
-4008,1764,17068,-444,70,201
-3940,1704,17104,-355,71,273
-3844,1724,16976,-279,45,298
-3960,1788,17068,-276,79,318
-3992,1896,16936,-269,58,319
-3868,1728,17216,-358,-8,265
-3916,1732,16924,-319,-48,323
-4004,1792,17072,-293,-109,431
-3812,1748,17176,-201,-159,438
-3744,1764,17148,-272,-170,383
-3796,1692,17188,-248,-116,343
-3772,1908,17116,-249,10,291
-3756,1980,17040,-344,115,217
-3696,1892,17004,-318,223,164
-4208,1932,17616,54,159,263
-3572,2804,16576,-1025,-271,-51
-2388,2304,15940,-2391,1379,-1246
2056,-760,15416,-11704,5914,-10399
-6896,16204,29136,2575,11368,-13722
6956,23080,18604,1319,6710,-228
14052,9220,20372,7801,6245,10699
11652,-2980,27220,9481,1845,12286
1896,-1012,30532,8785,-9745,10665
-972,-1960,22348,2827,-16937,7413
-6352,844,19400,3777,-14870,5057
-14488,5644,22016,5276,-15470,7287
-16356,3112,10484,-1192,-16853,8888
-17972,-8056,1708,979,-10281,2788
-19404,-1800,-11864,-10070,5152,-6908
3032,7060,22384,-3571,19551,282
-8264,1568,23852,-6086,18155,-3820
-8536,6912,22444,-8497,13546,-3724
-4012,1232,18276,-3636,3735,-871
-5940,2000,20224,-4156,3414,-1147
-3760,1032,17040,-2359,2997,-608
-4192,2024,17020,-892,1852,-276
-4912,1780,17204,-1200,933,-213
-4620,1584,17044,-1054,570,-84
-4584,1668,16932,-647,549,23
-4472,1524,16912,-569,568,-83
-4820,1528,16872,-496,376,-131
-4720,1464,16812,-516,211,-124
-4664,1500,17004,-383,78,15
-4548,1420,16800,-322,213,124
-4596,1432,16744,-316,525,10
-4732,1424,16808,-282,476,136
-4844,1348,16980,-226,317,217
-4752,1644,16840,-193,1,212
-4564,1580,16716,-271,8,42
-4544,1740,16732,-434,275,19
-4448,1612,16820,-602,848,-198
-4364,1644,16752,-694,1424,-382
-4272,1584,16924,-1235,3090,-1392
-4352,1648,16828,-2064,5481,-2379
-5088,932,17272,-2867,8104,-1936
-5112,136,16616,-2520,10666,-1262
-6900,748,16296,-1779,12753,-807
-7488,844,15908,-3090,14019,578
-8936,-4,15492,-3500,15062,1702
-8368,-92,15168,-1934,18392,1492
-4736,8416,13844,-8700,22100,-1735
-3176,-10464,29204,5383,22906,-2895
-6960,5424,32767,11172,11604,-9284
96,6404,21652,1743,-1305,-7104
-636,4268,21764,3989,-5798,-2497
-1232,-908,20508,3612,-13540,-3566
-4120,3372,20268,4368,-19355,-4661
-6956,8776,18692,4220,-23209,1408
-9128,6280,18776,4049,-25345,8121
-8436,-1032,18808,4351,-25131,6948
-11848,2968,21564,6187,-25639,4426
-10176,4460,13636,6502,-20801,5568
-9908,2100,13160,7944,-8753,7340
-19456,3592,26240,9632,-8213,10010
-21064,760,18896,1002,-16331,10752
-17520,-6016,5336,1295,-13022,8064
-18328,-7716,-144,1775,-4508,2193
-9732,1164,9068,-4088,18925,-1556
8284,1320,512,-7758,21413,-5399
-9396,-944,27532,-5663,18586,-4452
-27864,12636,32767,-7731,12017,-4497
-8976,5620,21472,-3294,2362,-512
-4612,1924,18468,-3832,957,-563
-4372,2016,17688,-2379,268,-147
-3988,1608,17588,-981,25,274
-3824,1960,17100,-69,-148,482
-3752,1832,17216,331,-243,614
-3868,1604,17400,532,-352,669
-3968,2064,17372,948,-326,724
-3192,2224,16720,800,-72,668
-3220,2204,16560,498,143,590
-3508,2184,16724,-48,338,378
-3564,2104,17264,331,547,477
-3668,2368,17028,188,710,326
-3448,2560,16716,-167,820,193
-3832,2264,17076,-246,868,180
-3916,2352,17196,-237,635,178
-4004,2332,17044,-288,295,184
-4048,2116,17208,-156,92,250
-3744,2168,16936,-26,158,320
-3692,2756,16416,-234,447,157
-3220,2904,15956,-1825,1079,-452
-3404,2432,16652,-2230,1632,-958
-4004,2184,16980,-2128,2059,-1361
-4160,1720,17300,-1970,2426,-1644
-4080,1560,17068,-1548,3791,-2166
-3380,1848,16936,-1635,6871,-2940
-4936,1752,17072,-2973,10530,-2615
-5808,600,16644,-3896,13919,-3032
-6236,1608,16584,-2417,16711,-4029
-7592,-188,16508,-1391,19504,-5331
-8204,-2236,15944,3535,22903,-6627
-23848,7164,13960,2106,24320,-7724
-1948,-8232,27680,12571,18964,-10027
-4072,9720,24604,5673,2588,-11600
-1936,8148,19136,1927,-5048,-3269
-4348,5784,21624,342,-11436,3077
-3812,2188,17900,395,-16314,4736
-5820,2992,18000,920,-18931,5233
-7212,3680,18268,1641,-20035,7557
-9316,2920,19016,2266,-21114,8274
-9972,3812,18384,2522,-21230,8691
-9264,4124,17232,3144,-19430,9135
-8268,3412,16092,3485,-14101,9108
-10884,3184,16936,6713,-10530,9855
-16856,860,17476,6415,-7358,9816
-17996,-756,13200,4163,-8082,9439
-18752,-6804,-1168,-1698,-3961,5081
-24740,-6628,-15920,-3263,17177,-2910
-2624,-1072,16492,-8537,19972,-5539
-21836,3740,32767,-8454,-2668,-1179
-3100,2172,16876,-2301,671,120
-3660,2344,17188,-1287,531,112
-4680,2084,18536,-858,-129,97
-3436,2116,16812,-583,-377,202
-3296,2068,16468,-831,8,135
-3080,2040,16316,-1204,421,39
-3588,2080,16688,-1790,530,-91
-3508,2004,16760,-2097,862,-285
-3664,1300,17220,-1135,907,48
-4072,1524,17296,-69,1171,329
-3780,1812,16852,384,1359,321
-4208,2024,17032,15,966,144
-4320,1876,17096,-489,668,-51
-4168,2088,16904,-825,488,-185
-4236,1608,17032,-759,328,-143
-4104,1664,16980,-539,135,32
-4220,1568,17104,-290,173,170
-4232,1628,17032,-157,134,267
-4216,1696,16868,-85,-8,347
-4036,1692,16752,-15,24,373
-4120,1844,16884,-7,170,327
-3904,2160,16860,-131,421,170
-3992,1988,16804,-526,506,-161
-4092,1600,16888,-439,780,-235
-3828,1928,16740,-259,1265,-562
-3964,2028,16532,-930,1919,-1579
-4260,1388,17436,-891,3315,-1634
-4768,1288,17160,-635,4710,-1544
-5116,1300,16864,-745,5688,-729
-4832,1548,16768,-497,7556,-1055
-5624,1672,16404,-904,9749,-1743
-6756,1184,16192,-165,10604,-2888
-328,3384,19848,-1405,9434,-3358
4036,5456,25076,-1675,3492,-2794
4904,6716,18732,-758,-5752,-286
3192,3944,21848,1976,-7284,737
1780,1916,19916,2451,-11015,-224
-1248,2716,21868,3567,-12723,-364
-1896,2404,19904,3764,-13953,353
-3756,1348,20456,4573,-14530,1107
-3712,240,14016,3600,-12321,1360
-10696,-3448,8628,863,1907,-302
-10816,1000,21688,2434,826,575
-11596,292,20176,3879,-4507,1162
-9004,-1308,6492,366,-2734,355
-13464,112,10528,6696,6251,1936
-20268,-2476,-10788,-1884,12631,257
13528,-9588,-6416,-16370,-11287,-1125
-900,4492,13836,-6339,-618,-1502
-4148,724,17784,-1414,1063,94
-4248,2064,17228,-69,575,620
-4312,1936,17052,-625,-121,352
-4020,1836,17056,-1213,-684,222
-3964,1412,17320,-1166,-528,213
-3856,1676,17056,-1167,-513,193
-3948,1164,17316,-845,-505,284
-3792,1164,17332,-434,-498,459
-3836,1204,17292,-183,-466,472
-3648,1108,17240,171,-549,590
-3576,1032,17416,672,-262,706
-3576,1348,17100,1244,-169,856
-3464,2016,16848,570,-38,576
-3512,2016,16896,-370,28,189
-3520,1644,17192,-739,70,61
-3636,1748,17040,-698,158,91
-3604,1404,17228,-642,101,166
-3600,1580,17140,-482,203,232
-3496,1584,17136,-374,140,273
-2732,1616,16540,-661,374,35
-3752,1704,17240,-1045,1175,-292
-4044,1296,17352,-690,708,-29
-3916,1208,17288,-170,669,197
-3780,1268,17212,23,558,311
-3964,1536,17120,36,255,347
-3972,1360,17128,-65,88,324
-4020,1780,17280,-137,22,255
-4032,1692,17188,-433,18,106
-4012,1256,17272,-224,-2,260
-3732,1720,16924,-169,155,233
-3848,1632,17168,-326,269,146
-3736,1572,17244,-350,494,131
-3676,1480,17040,-335,766,38
-3808,1716,16844,-436,1149,-71
-3512,2112,16808,-894,2033,-1160
-2928,1220,16492,-1198,3767,-1396
-2020,2572,15360,-2871,6777,-1799
-6144,1292,18204,-3058,6067,-469
-7700,-1016,17040,-1385,2646,1998
-6464,3484,17012,-2612,2169,3782
-2188,3884,17296,-4564,1642,2921
8860,18756,21816,1388,-863,8202
-4368,-10944,18812,911,-3765,4591
-32240,-10032,3896,-126,912,-611
-7808,1104,17388,168,264,2012
-5040,2148,16404,-159,672,1921
-5836,2060,16536,-802,381,1107
-5556,1636,15756,-1158,-388,1429
-5100,1728,16432,-457,-684,196
-5336,1220,16848,-591,-1045,113
-5240,1276,16572,-422,-1320,516
-4652,1448,16592,-550,-1310,235
-4760,1224,16864,-648,-878,-92
-4676,1116,16740,-440,-330,104
-4552,1268,16744,-297,282,283
-4848,1344,16752,-216,622,254
-4692,1492,16548,-367,530,25
-4508,1508,16676,-705,1068,-579
-4248,1496,16760,-967,2228,-858
-3492,1876,16740,-1621,5412,-1683
-3544,2060,16708,-3660,7073,-2780
15652,6688,28872,-1438,-5776,9909
-19164,-3908,12772,-697,-12078,8654
-22984,4704,32767,2498,-8486,3262
-344,236,14440,-667,-2205,711
-3100,1052,16448,-1451,404,-631
-4396,888,17232,-806,1438,-127
-5008,1144,17512,-282,1377,14
-5252,1176,17336,-477,34,-223
-4412,1108,16964,-532,-689,6
-3940,1004,17032,-331,-123,155
-3884,900,17032,-119,1012,-28
-3008,1656,16204,-588,2724,-570
-1488,664,15316,-1491,5885,-1924
-4776,1920,16856,-1833,8308,-2522
-8384,-12,16740,-2125,6986,-584
-7064,492,15964,-462,4478,2058
-6200,452,16112,-1158,2529,2629
-7164,592,15680,-305,1916,2321
-6724,1200,15964,-407,24,2181
-6540,956,15840,-716,-352,982
-6732,1000,15812,-611,-1102,-118
-6660,332,16100,-166,-1977,123
-7016,344,16132,701,-3145,934
-6180,1180,16500,678,-4036,1354
-5900,892,16228,442,-4592,558
-4176,1436,16648,-402,-3150,692
-2752,1344,16180,-1187,375,-98
-3632,1824,17036,-2416,5073,-2143
8100,3464,23736,10,97,-143
-4004,2608,16856,701,-6876,2516
-17232,-5080,11444,-1054,-5536,1667
-464,1448,14972,-718,-2835,-510
-4852,452,17548,-435,-3734,761
-4092,404,17416,1015,-1694,1782
-3376,1292,16596,1317,-233,1638
-3380,1972,16324,625,1047,779
-3196,1144,16740,-843,1749,-387
-4504,772,17056,-442,2404,88
-4388,1136,16900,-251,2257,329
-4544,1324,16780,-494,2372,-245
-4460,952,16904,-633,3374,-678
-4988,1052,17044,-682,4919,-539
-5396,1340,16696,-1165,5827,-245
-5960,848,16332,-1516,6122,-436
-6808,420,15464,-827,3940,308
-8444,956,15180,-701,-1467,2357
-9660,944,16048,1312,-9855,2345
-6220,1104,18548,-738,-13677,-2634
-3008,1696,18036,-306,-9507,-5228
-3144,1196,16912,601,-960,1626
-2252,420,15948,-439,2534,18
-3564,332,16656,1012,6194,1433
1724,7540,20672,-3485,1118,8437
-9248,880,14356,-3906,-2244,10018
-4560,3708,17756,949,-1530,351
-3776,-652,17352,-105,-1091,-3
-4272,48,17380,1829,-30,1861
-5024,1824,17588,3158,-161,3108
-3528,2892,15792,693,-786,1212
-3988,1580,17156,-1168,-885,-19
-3540,1484,16664,-1227,-318,-191
-2740,1172,17464,-1736,1858,-862
-2320,1660,16480,-2034,6942,-2966
-2044,1616,17100,-2098,10966,-3393
7256,4436,25268,-1673,-429,5778
-22812,-3004,9232,-232,-8676,6046
-1104,6088,15780,-1224,-6410,425
-2644,-80,17448,-802,-2218,451
-3008,428,16748,-414,-582,564
-4052,356,17232,535,799,895
-4048,1240,16988,1306,1170,1361
-4448,2300,16964,606,654,925
-4492,1624,17148,-1176,-83,-275
-4248,860,17236,-1188,-180,-210
-4364,792,17216,-114,105,396
-4144,1276,16996,486,299,912
-4136,2056,16752,-755,856,-179
-3648,1332,16496,-907,1925,-620
-5420,624,17680,20,2538,96
-5244,1392,17204,574,1475,813
-4140,1708,17012,29,1625,259
-3728,1976,16572,-808,3113,-739
-3704,1628,16788,-2369,5905,-2997
-5880,-468,17092,-2659,7044,-2371
-5044,620,17968,11,3226,1183
-13212,-1544,12696,-413,-3058,5825
-7088,2624,16380,-53,-5865,2232
-5280,992,17060,-828,-7205,-1420
-3840,560,17248,-378,-5640,-2677
-3916,1192,17464,851,-4134,-863
-4140,524,17268,2618,-1025,2400
-3492,2164,16500,1434,88,1491
-4252,1992,16900,-40,381,765
-4032,1648,16848,-743,-120,-20
-4236,1284,17096,-733,-283,-9
-4388,1332,17216,-41,-432,420
-2796,2072,15792,-1123,631,-299
520,3736,14120,-4835,6949,-3276
-4860,-1848,20336,-3698,11030,-5128
-3860,920,18712,-1683,9213,-101
-7296,-788,16100,-2093,3650,7824
-12476,-1012,14108,-3455,1087,12227
-7528,1392,15272,-1658,-1352,8730
-6148,4464,15420,-377,-4040,-611
-3896,-4592,17336,769,-5205,-6075
-4972,-1056,16804,4063,-5508,-10580
-5352,1232,16436,5514,-4940,-11648
-4852,3928,15784,2359,-3129,-6903
-4536,2500,16516,293,-1527,-2007
-4124,404,16968,15,-275,815
-4392,836,16700,263,64,1119
-4916,880,17104,88,-193,775
-4728,952,16940,-193,-800,474
-3936,996,16832,-291,-644,328
-3584,1012,16780,-507,307,142
-2936,1132,16276,-677,2535,-535
-2344,520,16988,-1244,5574,-1505
4568,5720,24204,578,804,2690
-10776,-4056,11640,-410,-7977,6257
6696,2452,11428,-673,-1938,651
-2228,1020,16444,-446,-377,307
-4200,828,16880,5,1171,242
-4112,1236,16756,-116,1066,-52
-4468,808,17116,-321,701,-38
-4968,1052,17300,-659,-303,-30
-4200,828,16924,-672,-617,120
-3712,736,16720,-133,-369,519
-3656,1016,16736,-185,309,326
-4320,988,17164,-152,429,293
-3580,868,16660,-244,810,-177
-2580,964,16292,-209,2609,-903
-2384,1400,17316,-536,7772,-1685
-3212,616,17832,-270,10161,-1571
7180,560,22064,1109,-2270,789
-12712,2108,13332,-634,-5711,642
-24900,344,7420,-2189,-569,2298
-4144,956,16596,-2268,-1789,-2790
-5480,176,16884,-2425,-1656,-2606
-4680,-84,17112,-614,-1332,-65
-4468,-200,17356,1323,39,1919
