-4096,1880,16988,-393,139,209
-3960,1876,16884,-400,131,227
-4168,1836,17108,-418,117,197
-4024,1852,16960,-364,160,226
-4040,1856,17004,-327,200,260
-4028,1976,16924,-309,126,267
-4148,1892,17108,-364,82,233
-4052,1920,16912,-385,68,220
-4072,1756,17096,-300,49,286
-3992,1900,17004,-127,-25,395
-4088,2012,16960,-269,-21,344
-4096,1868,16972,-477,-146,245
-3956,1980,17100,-539,-146,187
-4024,1756,16968,-556,-75,208
-3984,1744,16864,-427,-50,273
-3976,1780,17108,-382,-40,305
-3872,1824,17004,-432,-44,244
-3656,1760,16836,-558,130,162
-3864,1768,17012,-522,417,129
-4020,1836,16976,-555,602,22
-4012,1844,16924,-656,630,-96
-3984,1780,16776,-950,734,-330
-3700,1748,16788,-954,1168,-431
-2140,2068,15768,-1631,3471,-1149
-3592,2760,16648,-3273,6261,-2096
-4292,1288,17868,-5581,8026,-3741
-1816,7876,19324,-5076,8646,-3766
636,13444,25624,-2501,574,5621
7516,3820,19708,-1,-3019,10521
6616,-1764,21008,3328,-5613,8601
956,-2760,25092,5713,-9755,4727
-1976,-544,20932,4904,-13790,1568
-2508,1324,15680,6293,-12493,221
-8048,4580,20520,9174,-9778,2444
-9808,5708,15392,5153,-10957,6120
-10492,2784,11052,1265,-8334,6897
-13808,-872,12048,2428,-5899,4986
-4804,-584,-7068,-2796,525,-110
-468,5704,28744,-386,10139,703
-968,3788,16944,-2379,13894,-3399
-3956,3088,18424,-3254,13214,-2653
-6632,2220,22648,-2050,11699,-3074
-2132,1148,16800,-6217,3036,-1135
-3672,4120,16500,-3418,1652,-481
-4344,2656,17472,-2278,1126,-154
-4240,2236,17640,-1300,778,146
-3916,2624,16752,-1140,588,168
-4012,2320,17004,-1124,459,175
-4000,2180,17032,-936,425,234
-3968,1952,17240,-89,761,358
-4220,2208,17164,205,852,382
-4096,2308,16816,205,818,363
-4276,2280,16816,273,909,334
-4000,2284,16584,551,1003,287
-4424,2636,16720,276,1040,151
-4520,2656,16712,82,897,180
-4120,2624,16552,-303,946,85
-4540,2660,16764,-645,1017,4
-4652,2632,16864,-763,724,123
-4824,2512,16860,-787,296,106
-4636,2636,16744,-814,-25,161
-4572,2312,16792,-822,-111,116
-4564,2384,16716,-700,-119,178
-4480,2464,16820,-738,-45,79
-4388,2308,16540,-1233,-152,-223
-4296,2288,16608,-1441,164,-432
