-4412,2512,16604,-342,85,230
-4416,2476,16524,-335,95,262
-4572,2448,16532,-322,126,254
-4448,2516,16800,-333,103,259
-4420,2504,16784,-291,121,256
-4464,2588,16748,-293,139,264
-4392,2496,16724,-306,115,272
-4408,2396,16648,-321,108,277
-4520,2560,16684,-352,114,247
-4384,2512,16804,-325,98,260
-4388,2516,16636,-311,88,264
-4504,2508,16752,-290,53,263
-4428,2380,16632,-309,-6,298
-4416,2400,16672,-268,-118,381
-4472,2492,16680,-131,-178,479
-4216,2688,16632,-330,-50,327
-4292,2596,16644,-397,61,247
-4488,2516,16708,-365,44,230
-4344,2496,16692,-345,93,288
-4340,2492,16756,-308,60,283
-4308,2516,16732,-237,81,194
-4484,2484,16788,-187,-140,279
-4436,2516,16892,-95,-331,317
-4300,2600,16712,-124,-275,407
-3956,3000,16240,-407,-120,221
-2508,4884,14008,-754,465,-108
-556,4,16712,-2732,2614,-3128
-1312,3308,18304,-3630,9235,-13749
2896,11664,26896,2503,8451,-15997
5824,17044,27528,3564,-2409,-3092
8736,1780,20620,5316,-6425,4053
4284,-3188,21064,5581,-10024,3238
132,-188,18260,4802,-9658,2088
-4320,3840,18708,2283,-8611,3988
-8352,6248,21052,2051,-10370,8483
-5376,4228,12484,-1429,-8603,11425
-6836,2132,14224,-1852,-4280,13007
-8652,-3164,18820,-550,-5825,10688
-4400,-8560,11584,4,-5939,2959
-9160,-4672,14404,1468,-4319,-4250
-10044,1252,8216,-488,-3023,-8467
-11952,9436,9776,2026,-1745,-6688
-2680,16488,11556,1937,18273,-1726
-9740,92,26744,-2683,17763,-1078
-9064,6280,21924,856,12417,-2166
-4556,224,19840,-4807,2823,-815
-4076,2972,17052,-1712,692,-184
-4736,2752,18140,64,145,400
-4544,2616,17892,1602,-22,908
-3668,3456,16256,2188,313,1154
-3052,3400,15596,1758,838,858
-3468,4244,15544,654,1667,410
-5200,3600,17912,1741,1485,584
-4192,4488,15972,995,1189,276
-3964,4296,15520,-757,1034,-197
-4028,4184,15712,-1544,785,-351
-4096,4208,15532,-3364,878,-961
-4336,3468,15908,-4365,1207,-1308
-4840,3660,16768,-3892,1684,-1095
-4376,3096,16652,-4581,2006,-1441
-4788,2808,16656,-2479,1863,-1041
-4784,2488,17080,-1884,2214,-1094
-4120,2236,16752,-1422,3891,-1273
-4052,1820,17156,-820,8161,-1936
-4576,1896,17556,-423,13947,-2182
-6120,2688,16640,540,20202,-1477
-7704,5128,16472,-1087,27317,-2108
-12080,596,20888,-11278,32767,-6835
4044,-7176,29636,16473,27812,-7854
-784,4816,28520,-1900,-4173,-18339
-872,13024,18204,1688,-9781,-13191
-1996,13184,18416,698,-14316,-152
-4028,6408,19400,2778,-17844,8695
-4132,-1004,19260,2774,-21368,6716
-8356,6164,20148,4325,-23566,5249
-10168,8064,17856,3788,-23490,9241
-12112,7972,21692,5353,-23677,12032
-12328,8076,17464,6778,-22988,13940
-11604,2628,16160,8846,-16292,15242
-16688,1632,23092,10760,-14955,14333
-14176,-2560,13072,7114,-14733,10422
-16108,-7524,8412,9447,-11047,1685
-19388,-3388,3976,4358,-4850,-5109
-17956,4508,5124,-4272,3444,-4798
8188,12232,10888,-10414,20886,-546
-18144,-5780,32767,-11638,26183,-4307
-11208,6656,24420,-5573,18987,-5385
-6104,-2152,23176,-10985,4100,-2372
-5048,1064,18644,-4607,1738,-1013
-4304,1856,17668,-2339,956,-251
-4372,2080,17768,-391,698,355
-3688,2444,16444,-196,586,422
-4244,2068,16808,-236,529,214
-3380,2284,16304,-304,1061,71
-4352,2184,17144,46,1190,28
-4120,2420,16760,58,1364,-105
-3868,2472,16132,-260,1764,-226
-4708,2864,17080,-751,1670,-369
-4540,2216,16788,-1202,1384,-450
-5124,2104,17172,-1080,904,-364
-4768,2112,16808,-872,588,-290
-4636,2052,16688,-958,357,-355
-4716,1976,16576,-774,344,-246
-4736,1856,16448,-664,251,-254
-4720,1972,16684,-707,385,-428
-4744,2012,16652,-714,633,-563
-4604,1844,16648,-739,1336,-692
-4364,1876,16768,-695,2516,-999
-4120,1856,16848,-519,4857,-1777
-4920,1948,16804,-701,8424,-2256
-5052,1668,16840,-1072,12415,-2841
-5704,1900,16340,-748,17225,-3740
-7324,3696,15344,-4057,22554,-5902
-8328,2404,15172,-2234,28169,-9008
-9756,-204,16392,-8144,32371,-13041
-7960,10440,32767,5003,9822,-12957
-3240,13980,27348,3386,-357,-5987
1296,9348,20652,-237,-8369,3342
-316,1512,20388,1966,-14762,6403
-2000,-2800,18940,1752,-20035,3262
-6236,3876,18636,3071,-24686,2459
-9452,8064,16816,3798,-25547,8121
-11812,7028,16576,2474,-23704,13421
-12100,4844,18528,2497,-22137,16696
-9464,2280,15060,2948,-16377,15436
-13736,2240,21208,8435,-14141,13563
-14988,956,19336,7646,-14058,10139
-16692,900,16972,7365,-15293,7955
-15464,-3880,6896,6498,-12565,3612
-17656,-8304,-1928,6552,-5093,-3191
1276,-2412,-30280,-9252,21926,-11648
2136,9236,2216,-19041,22013,-14408
-13016,-5832,32712,-14843,24360,-6680
-19708,4796,28316,-12635,-1024,-2450
-3396,2328,16220,-2839,1283,-147
-4316,2052,17024,-2059,1266,-222
-5128,1492,17856,-1186,857,-34
-4636,1820,17080,-227,326,293
-4640,1656,17172,-42,-158,406
-4264,1700,16872,240,-376,491
-4548,1772,17088,375,-388,495
-4328,1852,16980,-65,204,404
-4064,1924,16624,41,397,422
-4380,1832,17032,54,207,399
-4220,2212,16648,-241,306,324
-4540,1996,16864,-555,367,128
-4288,1972,16820,-612,250,115
-4008,1976,16636,-788,171,-109
-4112,1628,16748,-103,781,-79
-4356,2216,16748,-43,1240,-394
-4624,2608,16532,-756,1121,-987
-4400,1908,16872,-983,1232,-1572
