-3828,1916,17024,-322,78,259
-3808,1924,17176,-343,97,268
-3888,1856,17204,-337,86,261
-3924,1856,16996,-305,85,262
-3860,1856,17056,-307,59,280
-3792,2016,17116,-309,54,278
-3848,1912,17100,-305,60,272
-3728,1952,17128,-349,50,308
-3904,1984,16996,-332,42,323
-3836,1964,17240,-247,-11,359
-3840,2052,17208,-254,-83,343
-3624,1964,16968,-272,-90,327
-3744,1852,17128,-205,-77,347
-3688,2020,17032,-307,-1,320
-3756,1980,17148,-405,86,256
-3704,1984,17184,-373,75,265
-3848,1968,17040,-345,48,262
-3748,2060,17120,-355,71,252
-3676,1980,16972,-341,84,280
-3736,2012,17156,-310,104,261
-3736,2032,17136,-294,196,308
-3664,2012,17200,-205,198,291
-3736,2072,17020,-43,294,272
-3624,2248,17316,-255,585,131
-2852,2880,16400,-1648,1292,-755
-156,3224,15760,-4691,4276,-5941
-1004,676,20336,-5124,6294,-12828
-408,13688,24864,1590,3181,-10195
5036,11292,16628,2535,694,-2052
5808,6496,15336,3911,1732,3055
1912,3504,21616,5507,786,5595
-1176,3328,22344,5198,-4843,7243
-1640,1616,17388,3740,-6196,7837
-5076,2660,18980,3202,-4810,8377
-7072,3696,19344,3072,-6042,9470
-8624,3320,17812,1467,-6722,10001
-10052,2116,17024,2001,-8302,10246
-9708,1124,12988,1159,-8293,9533
-10164,-860,8736,1207,-4667,8570
-15716,-3680,15892,2127,-4804,6240
2684,212,21620,-5014,6679,-6510
1400,7512,12708,-2799,7109,-5251
-4376,6788,19308,-2117,10253,479
-3284,-1912,21372,974,7418,-1371
-5156,8408,17340,490,6027,-1020
-6764,6444,20820,-3713,3437,-874
-5288,3528,19804,-3315,1926,-697
-3204,2648,17104,-2910,1612,-564
-3876,3408,17600,-2249,1121,-206
-3520,3044,17052,-2688,874,-267
-3660,2868,17108,-2597,690,-206
-3584,2764,16864,-2649,831,-84
-4076,2648,17632,-2406,923,-44
-3628,2476,17000,-1564,850,3
-3796,2468,17052,-1203,1293,-42
-3896,2044,17208,-836,1733,-125
-4392,2736,17120,432,1697,91
-4016,2712,16832,54,1427,88
-4496,2912,16796,-255,1184,3
-4524,2560,16960,-356,702,146
-4412,2704,16732,-481,519,167
-4588,2736,16824,-690,265,125
-4172,2348,16740,-784,55,73
-4368,2412,16700,-675,163,88
-4324,2540,16576,-668,414,88
-4172,2560,16664,-1192,560,-150
-4416,2320,16808,-1137,667,-227
-4136,2392,16440,-1333,1064,-434
-4408,2224,16812,-1607,1690,-665
-4508,2004,16844,-1779,2317,-801
-4468,1956,16780,-1471,3149,-843
-4516,2032,16624,-1449,4676,-745
-5364,2360,16604,-1734,6650,-1176
-4912,1852,16568,-3101,8997,-1997
-6268,2440,16468,-5163,11909,-2602
-6112,88,16056,-3621,15797,-3367
-7656,1240,16816,-3548,20791,-3641
-7160,-3692,16976,6571,27930,-3846
1728,-13724,28652,7921,25798,-5537
-6632,9372,28252,20098,13860,-9922
-2068,10664,21832,1928,-780,-3652
-720,3616,20712,-910,-10203,1485
-236,-2244,17548,740,-16505,-1067
-4476,4664,17564,915,-20048,-1597
-6888,7448,17376,262,-22575,2712
-9868,7860,17512,1266,-23540,8046
-12108,5288,17728,1745,-21681,11253
-9684,2128,13712,1736,-16440,10267
-10844,-212,19288,6140,-9726,7101
-14812,1712,23220,10474,-9425,4893
-16552,3512,21204,6419,-16179,3935
-12556,740,11312,4109,-17106,3732
-12412,-104,8496,3339,-10695,3456
-13760,-2524,6588,2365,-5337,2618
-12036,-4352,-216,-5470,10103,-2799
-2588,10788,21616,-3688,11499,1433
788,-696,12536,-9720,18698,-2379
-6376,-4612,23844,-4680,15815,-4594
2212,-2832,13124,-7322,-148,-914
-2900,3424,15520,-2754,810,-37
-3064,2972,15964,-3454,1479,-493
-4756,1760,18440,-1814,1085,-99
-3888,1736,17316,-947,875,101
-4012,1984,17264,-598,833,163
-3840,2012,17048,-961,1029,7
-4144,1876,16800,-1236,865,-7
-4176,1844,17048,-703,652,99
-4168,1812,17060,-615,469,85
-4328,1804,17184,-502,234,73
-4164,1796,16864,-384,167,158
-4108,1964,16836,-273,254,118
-4164,1676,16848,-259,402,35
-4312,1788,17044,-214,256,58
-4128,1696,16992,-144,249,111
-4156,1704,17140,-68,259,112
-4080,1972,16952,-118,297,65
-3856,1768,16772,-560,924,-173
-4348,2044,16784,-764,1241,-257
-4240,1940,17004,-1147,1186,-668
-4276,1888,17000,-1218,1419,-1126
-4020,1488,16956,-1165,2503,-1326
-4200,1564,17116,-1281,4570,-2049
-4464,1356,17056,-2162,7978,-2698
-4768,900,17032,-3898,11683,-2557
-4700,1996,17016,-4377,16692,-2981
-7612,1020,17304,-5755,22176,-5215
-7396,-1748,16504,-3920,27585,-6559
-16692,-44,-2460,6456,32767,-5895
-18432,-3768,32767,6807,20977,-15839
-1048,12772,20940,4014,516,-11461
236,8544,19080,1048,-8026,-1997
-1040,4776,18412,2192,-12481,3273
-3628,3716,18940,3241,-17746,5494
-5568,3640,18300,4370,-21320,7519
-7372,1736,18780,6131,-22619,7755
-10884,3980,21356,6697,-24192,7600
-10096,4800,18376,7403,-23266,9777
-9540,4040,17800,7131,-18653,11007
-13324,940,24452,10647,-15261,11276
-14556,292,20240,10566,-16188,10336
-17620,1280,16552,7516,-17222,9495
-20880,-6708,5820,3650,-13302,6316
-17752,-6768,-5252,5693,-750,-593
-10300,9844,27024,-5613,18282,-979
6320,2112,5740,-17989,21823,-5765
-2556,-8332,22828,-10342,19189,-5825
-30208,16816,32767,-11230,13367,-5062
-6876,5892,19356,-3543,3244,-368
-5176,2224,18764,-3614,1821,-533
-4248,1780,17672,-2062,1357,-227
-4220,2052,17392,-612,1014,102
-4048,1956,17028,-847,851,34
-3568,2144,16520,-1082,1425,-33
-4676,1840,17296,-528,1140,-1
-4320,1928,16956,-423,864,65
-4300,1772,16864,-713,790,-150
-4160,1812,16580,-694,655,-208
-4332,1988,17048,-914,797,-466
-4416,1688,17036,-658,874,-504
-4704,1812,17012,-394,822,-363
-4504,1532,16972,-326,610,-279
-4684,1664,16928,-229,504,-181
-4508,1708,16884,-342,468,-156
-4504,1704,16792,-374,630,-92
-4424,1668,16744,-380,898,-117
-4584,1628,16644,-306,1299,-16
-4984,1740,16892,-336,1641,-254
-4852,1680,16852,-450,1910,-497
-4768,1504,16772,-598,2885,-715
-4700,1916,16884,-891,4676,-932
-4748,1348,16740,-1064,7222,-737
-5356,1176,16796,-1394,10972,-667
-6236,1712,16268,-1583,14734,-1285
-7272,1920,15800,-2563,17269,-2490
-8328,604,15500,-713,20326,-3968
-8028,7976,16700,-7585,22671,-7036
-9688,-772,16780,-601,26134,-7426
-1676,2116,24652,15468,17349,-8615
-2784,11244,20252,105,-2523,-4660
-5152,7472,19828,1160,-9716,4394
-4724,1404,16120,-615,-16814,6720
-8636,1996,17140,2434,-19768,7010
-8424,896,12732,999,-20331,7788
-8068,-528,16548,1707,-19113,6397
-9196,3784,15616,653,-18213,5611
-10000,4468,16320,436,-15071,7681
-11004,3024,19108,572,-14435,7859
-8800,2200,12032,-254,-10287,6289
-8952,2072,10736,-853,-2676,4493
-12236,3180,11360,341,3951,3932
-16344,4760,6936,-1586,4591,5465
-26000,2236,7460,-22463,6230,5314
-16940,-14760,6096,301,2069,2285
-1756,1520,17232,265,-131,536
-4860,2012,17156,-420,750,98
-5220,1780,16812,-359,518,211
-5348,1572,17064,-278,-337,212
-4968,1384,16704,-26,-900,571
-4652,1856,16584,208,-481,694
-4764,1684,16924,146,-314,624
-4596,1836,16652,166,-293,611
-4424,1972,16688,-533,363,16
-4628,1712,16784,-505,525,-26
-4888,1680,16876,-334,516,139
-4856,1756,16520,-336,154,187
-4500,1664,16772,-497,94,-19
-3908,1956,16392,-581,1188,-45
-1944,2576,17128,-1534,5568,-1116
-1684,3188,17624,-2397,12318,-3184
9600,3548,24328,-39,3277,-769
-21720,-2368,7200,-1137,-5075,3322
-1660,6544,15892,690,-7050,699
-4964,660,17324,369,-4096,275
-4340,1512,16908,110,-90,1299
-4632,1916,16584,-53,485,1131
-5112,1732,16576,-526,774,218
-5312,1640,16636,-907,240,-434
-5024,1412,16748,-907,268,-385
-5256,1260,16588,-614,284,1
-5596,1020,16760,-208,-99,388
-4880,1696,16532,48,-559,702
-4188,1636,16668,-343,711,91
-3628,1956,17244,-729,4865,-721
-3504,2036,17288,-2523,11418,-2220
-6960,88,15832,258,12632,-1514
-12176,888,13004,2226,2661,4248
-11096,2168,13996,2083,-9096,7183
-6660,3224,16788,-1231,-15743,1272
-4368,444,18808,564,-12665,-2003
-6940,2004,17388,-138,-1728,701
-4104,1604,16700,180,689,663
-4632,2088,16684,164,845,889
-4616,2108,16612,-673,604,105
-4660,1660,16952,-710,556,31
-3820,1864,16896,-729,1247,34
-3820,1784,16848,-1024,3538,-412
-5240,1620,16848,-1056,4998,-274
-7252,1060,16276,-861,3416,401
-7244,1912,16108,-789,-2082,1223
-5628,2896,16404,-942,-6349,-506
-4516,1320,17532,-1224,-3795,-180
-3184,900,16596,-215,-117,825
-3316,1844,16612,384,3023,277
-5332,1620,17164,128,4238,-72
-6544,1464,15884,-462,2347,-39
-6540,1452,16540,-523,-696,236
-6500,1900,16864,-202,-3504,492
-4040,1460,16828,-142,-4201,603
-3868,1640,17012,-396,-1647,400
-4264,1580,16792,-191,-19,428
-4404,1864,16688,-437,214,197
-3268,1640,16252,-624,1015,32
-3920,1684,17084,-566,3175,-374
-4352,1996,17692,-570,5794,-730
-4724,1488,17148,-1246,8920,-898
