-4200,1956,16992,-339,79,236
-4168,1992,16896,-334,76,272
-4052,1832,17076,-316,70,268
-4044,1960,16952,-311,76,283
-4088,1844,17044,-326,88,270
-4020,2000,16980,-313,67,277
-4016,2008,16884,-322,81,234
-4104,1916,16900,-306,77,251
-4152,1908,16928,-302,81,294
-4176,1908,16996,-275,70,249
-4020,1972,16920,-338,62,280
-4040,1876,17024,-324,81,239
-4092,1840,16836,-303,67,268
-4040,1896,16852,-299,86,275
-4012,1968,16972,-318,68,274
-4072,1960,17100,-329,88,283
-4088,1916,16756,-346,68,254
-4032,1932,17084,-372,77,251
-4056,1924,16828,-316,86,250
-4060,1844,17008,-347,82,250
-4052,2016,16952,-356,108,232
-4024,1840,16984,-310,74,245
-3868,1864,17008,-371,80,224
-4000,1824,17040,-343,84,269
-3940,1888,16808,-318,113,256
-3980,1900,17012,-363,111,259
-3976,1984,16880,-333,101,225
-4004,1852,16980,-355,148,220
-4048,1924,16932,-352,147,235
-4004,1992,16956,-324,95,264
-4044,1772,16848,-292,90,282
-4112,1836,17060,-327,136,253
-4080,1884,17104,-318,110,268
-4100,1928,17012,-300,105,298
-4036,2008,16896,-296,107,284
-3988,1960,16964,-251,88,318
-4084,1956,16952,-63,117,279
-4084,1920,17160,116,24,332
-4064,1864,17184,230,-52,426
-4064,2232,17036,38,143,337
-3352,2772,16164,-916,252,-136
-2780,3132,16132,-2308,1502,-1364
-1584,1572,16452,-7707,4935,-7859
-1652,6268,19624,-7692,7898,-14025
-1032,23120,23340,-243,6528,-2525
5836,11840,19600,2562,3709,8662
7464,2688,21848,6067,839,10267
5752,-944,22460,7628,-3617,7254
1608,-568,23256,7681,-7270,4396
-580,1376,18228,5012,-8405,3163
-6668,2508,23516,7437,-7259,4574
-8752,7192,20028,4904,-10717,7915
-9604,4944,16752,1929,-11207,11131
-12964,1708,16936,-367,-11725,11790
-10280,-4224,7760,685,-10391,7423
-12204,-4084,6412,4451,-4677,820
-12832,1864,7568,1978,523,-1452
1456,4900,15160,-15298,12682,-4104
